district,date,centx,centy,ipc,area,pop,closest_district,date_future,conflict_count,fatalities,fatalities_per_pop,fatalities_per_area,fatalities_per_poparea,conflicts_per_pop,conflicts_per_area,conflicts_per_poparea
Ulang,2016-06-01,32.8272,8.579216,3.0,4844.418,105408.0,Ulang,2016-06-01,3,14.67,0.00013917349726775955,0.003028227539407211,0.6742145952868852,2.8460837887067395e-05,0.0006192694354615973,0.13787619535519124
Ulang,2016-10-01,32.8272,8.579216,3.0,4844.418,105408.0,Ulang,2016-10-01,2,5.0,4.743472981177899e-05,0.0010321157257693289,0.22979365892531875,1.8973891924711598e-05,0.00041284629030773155,0.0919174635701275
Ulang,2017-02-01,32.8272,8.579216,3.0,4844.418,94905.0,Ulang,2017-02-01,3,7.67,8.081765976502818e-05,0.0015832655233301504,0.3915145256835783,3.16105579263474e-05,0.0006192694354615973,0.15313475580844002
Ulang,2018-02-01,32.8272,8.579216,3.0,4844.418,84403.0,Ulang,2018-02-01,1,0.0,0.0,0.0,0.0,1.1847920097626861e-05,0.00020642314515386577,0.05739627738350533
Ulang,2018-10-01,32.8272,8.579216,3.0,4844.418,84403.0,Ulang,2018-10-01,1,0.0,0.0,0.0,0.0,1.1847920097626861e-05,0.00020642314515386577,0.05739627738350533
Ulang,2019-02-01,32.8272,8.579216,3.0,4844.418,73901.0,Ulang,2019-02-01,1,0.0,0.0,0.0,0.0,1.3531616622237858e-05,0.00020642314515386577,0.06555280713386828
Ulang,2019-06-01,32.8272,8.579216,4.0,4844.418,73901.0,Ulang,2019-06-01,1,0.0,0.0,0.0,0.0,1.3531616622237858e-05,0.00020642314515386577,0.06555280713386828
Ulang,2019-10-01,32.8272,8.579216,4.0,4844.418,73901.0,Ulang,2019-10-01,4,4.75,6.427517895562983e-05,0.0009805099394808623,0.3113758338858743,5.4126466488951434e-05,0.0008256925806154631,0.26221122853547313
Ulang,2020-02-01,32.8272,8.579216,3.0,4844.418,112750.6,Ulang,2020-02-01,1,1.0,8.869132403730001e-06,0.00020642314515386577,0.04296578466101289,8.869132403730001e-06,0.00020642314515386577,0.04296578466101289
Nasir,2014-04-01,33.16332,8.833608,3.0,5238.087,277482.0,Nasir,2014-04-01,2,0.0,0.0,0.0,0.0,7.207674732054692e-06,0.00038181878231499395,0.03775442731420416
Nasir,2014-07-01,33.16332,8.833608,4.0,5238.087,277482.0,Nasir,2014-07-01,6,0.0,0.0,0.0,0.0,2.1623024196164074e-05,0.0011454563469449818,0.1132632819426125
Nasir,2014-10-01,33.16332,8.833608,3.0,5238.087,277482.0,Nasir,2014-10-01,11,0.09,3.2434536294246113e-07,1.718184520417473e-05,0.0016989492291391874,3.964221102630081e-05,0.0021000033027324667,0.20764935022812292
Nasir,2015-01-01,33.16332,8.833608,3.0,5238.087,283927.0,Nasir,2015-01-01,12,12.83,4.5187671478936486e-05,0.0024493674885506865,0.236696954534088,4.226438485948853e-05,0.0022909126938899637,0.22138452489548371
Nasir,2015-04-01,33.16332,8.833608,3.0,5238.087,283927.0,Nasir,2015-04-01,6,0.17,5.987454521760876e-07,3.245459649677449e-05,0.003136280769352686,2.1132192429744265e-05,0.0011454563469449818,0.11069226244774186
Nasir,2015-07-01,33.16332,8.833608,4.0,5238.087,283927.0,Nasir,2015-07-01,9,0.0,0.0,0.0,0.0,3.16982886446164e-05,0.0017181845204174728,0.16603839367161277
Nasir,2016-10-01,33.16332,8.833608,3.0,5238.087,260392.0,Nasir,2016-10-01,5,7.0,2.6882546314786938e-05,0.0013363657381024788,0.14081311637838337,1.9201818796276384e-05,0.000954546955787485,0.10058079741313099
Nasir,2017-02-01,33.16332,8.833608,4.0,5238.087,236857.0,Nasir,2017-02-01,6,0.0,0.0,0.0,0.0,2.5331740248335494e-05,0.0011454563469449818,0.13268985928218294
Nasir,2017-06-01,33.16332,8.833608,3.0,5238.087,236857.0,Nasir,2017-06-01,13,3.08,1.300362666081222e-05,0.0005880009247650908,0.0681141277648539,5.4885437204726904e-05,0.0024818220850474607,0.28749469511139636
Nasir,2017-10-01,33.16332,8.833608,3.0,5238.087,236857.0,Nasir,2017-10-01,2,2.5,1.055489177013979e-05,0.0004772734778937425,0.05528744136757622,8.443913416111831e-06,0.00038181878231499395,0.04422995309406098
Nasir,2018-06-01,33.16332,8.833608,3.0,5238.087,213322.0,Nasir,2018-06-01,6,3.67,1.7204038964569994e-05,0.0007006374655480139,0.09011625284780755,2.8126494220005437e-05,0.0011454563469449818,0.14732902372938564
Nasir,2018-10-01,33.16332,8.833608,3.0,5238.087,213322.0,Nasir,2018-10-01,10,0.0,0.0,0.0,0.0,4.687749036667573e-05,0.00190909391157497,0.2455483728823094
Leer,2014-07-01,30.22817,8.174243,4.0,1637.891,71882.0,Leer,2014-07-01,18,2.83,3.937007874015748e-05,0.001727831705528634,0.06448389763779529,0.00025041039481372247,0.010989742296648555,0.41014493197184276
Leer,2014-10-01,30.22817,8.174243,2.0,1637.891,71882.0,Leer,2014-10-01,3,0.0,0.0,0.0,0.0,4.173506580228708e-05,0.0018316237161080926,0.06835748866197379
Leer,2015-07-01,30.22817,8.174243,4.0,1637.891,73860.0,Leer,2015-07-01,1,0.0,0.0,0.0,0.0,1.3539128080151638e-05,0.0006105412387026975,0.02217561603032765
Leer,2015-10-01,30.22817,8.174243,4.0,1637.891,73860.0,Leer,2015-10-01,5,4.0,5.415651232060655e-05,0.00244216495481079,0.0887024641213106,6.769564040075819e-05,0.0030527061935134874,0.11087808015163823
Leer,2016-02-01,30.22817,8.174243,4.0,1637.891,85825.0,Leer,2016-02-01,46,8.5,9.903874162540052e-05,0.005189600528972929,0.1622146635595689,0.000535974366443344,0.028084896980324087,0.8778675910282552
Leer,2016-06-01,30.22817,8.174243,4.0,1637.891,85825.0,Leer,2016-06-01,12,5.33,6.210311680745703e-05,0.0032541848022853777,0.10171813609088262,0.00013981939994174193,0.0073264948644323705,0.22900893678997963
Leer,2016-10-01,30.22817,8.174243,4.0,1637.891,85825.0,Leer,2016-10-01,6,1.83,2.1322458491115642e-05,0.0011172904668259366,0.034923862860471895,6.990969997087096e-05,0.0036632474322161853,0.11450446839498982
Leer,2017-02-01,30.22817,8.174243,5.0,1637.891,97790.0,Leer,2017-02-01,23,8.65,8.845485223437979e-05,0.005281181714778334,0.14487940638102056,0.0002351978729931486,0.014042448490162044,0.3852284793946212
Leer,2017-06-01,30.22817,8.174243,3.0,1637.891,97790.0,Leer,2017-06-01,16,3.94,4.0290418243174146e-05,0.002405532480488628,0.06599131342673076,0.00016361591164740772,0.00976865981924316,0.2679850291440843
Leer,2017-10-01,30.22817,8.174243,4.0,1637.891,97790.0,Leer,2017-10-01,6,0.5,5.112997238981491e-06,0.00030527061935134875,0.008374532160752634,6.13559668677779e-05,0.0036632474322161853,0.10049438592903161
Leer,2018-02-01,30.22817,8.174243,3.0,1637.891,109755.0,Leer,2018-02-01,7,0.0,0.0,0.0,0.0,6.37784155619334e-05,0.004273788670918883,0.10446209284315067
Leer,2018-06-01,30.22817,8.174243,4.0,1637.891,109755.0,Leer,2018-06-01,13,15.0,0.00013666803334700013,0.009158118580540463,0.22384734180675142,0.00011844562890073345,0.007937036103135068,0.19400102956585125
Leer,2018-10-01,30.22817,8.174243,4.0,1637.891,109755.0,Leer,2018-10-01,28,0.71,6.468953578424673e-06,0.0004334842794789152,0.010595440845519567,0.0002551136622477336,0.01709515468367553,0.41784837137260267
Leer,2019-02-01,30.22817,8.174243,3.0,1637.891,121719.0,Leer,2019-02-01,3,4.33,3.557373951478405e-05,0.0026436435635826803,0.05826590778760917,2.4646932689226827e-05,0.0018316237161080926,0.04036898922929042
Leer,2019-10-01,30.22817,8.174243,3.0,1637.891,121719.0,Leer,2019-10-01,1,2.0,1.643128845948455e-05,0.001221082477405395,0.02691265948619361,8.215644229742274e-06,0.0006105412387026975,0.013456329743096806
Leer,2020-02-01,30.22817,8.174243,3.0,1637.891,73349.73,Leer,2020-02-01,2,1.5,2.044997302648558e-05,0.0009158118580540463,0.03349482677032349,2.7266630701980774e-05,0.001221082477405395,0.04465976902709799
Mayendit,2012-07-01,29.91969,8.122516,2.0,3074.016,69603.0,Mayendit,2012-07-01,1,37.0,0.0005315862822004799,0.012036371964231806,1.6341047368647903,1.4367196816229186e-05,0.0003253073503846434,0.044164992888237574
Mayendit,2013-07-01,29.91969,8.122516,3.0,3074.016,71625.0,Mayendit,2013-07-01,1,3.0,4.18848167539267e-05,0.0009759220511539302,0.12875459685863874,1.3961605584642234e-05,0.0003253073503846434,0.042918198952879585
Mayendit,2013-10-01,29.91969,8.122516,2.0,3074.016,71625.0,Mayendit,2013-10-01,1,1.0,1.3961605584642234e-05,0.0003253073503846434,0.042918198952879585,1.3961605584642234e-05,0.0003253073503846434,0.042918198952879585
Mayendit,2014-07-01,29.91969,8.122516,3.0,3074.016,73648.0,Mayendit,2014-07-01,2,2.5,3.394525309580708e-05,0.0008132683759616085,0.10434825114056051,2.7156202476645665e-05,0.0006506147007692868,0.08347860091244841
Mayendit,2015-10-01,29.91969,8.122516,4.0,3074.016,75670.0,Mayendit,2015-10-01,4,5.5,7.26840227302762e-05,0.0017891904271155386,0.22343184881723271,5.2861107440200875e-05,0.0013012294015385735,0.16249589004889653
Mayendit,2016-02-01,29.91969,8.122516,4.0,3074.016,74800.0,Mayendit,2016-02-01,5,22.0,0.0002941176470588235,0.007156761708462155,0.9041223529411765,6.684491978609626e-05,0.001626536751923217,0.20548235294117648
Mayendit,2016-06-01,29.91969,8.122516,3.0,3074.016,74800.0,Mayendit,2016-06-01,2,0.5,6.684491978609625e-06,0.0001626536751923217,0.02054823529411765,2.67379679144385e-05,0.0006506147007692868,0.0821929411764706
Mayendit,2016-10-01,29.91969,8.122516,4.0,3074.016,74800.0,Mayendit,2016-10-01,2,3.0,4.0106951871657754e-05,0.0009759220511539302,0.12328941176470588,2.67379679144385e-05,0.0006506147007692868,0.0821929411764706
Mayendit,2017-02-01,29.91969,8.122516,4.0,3074.016,73930.0,Mayendit,2017-02-01,4,11.75,0.00015893412687677531,0.00382236136701956,0.4885660489652374,5.410523468145543e-05,0.0013012294015385735,0.1663203570945489
Mayendit,2017-06-01,29.91969,8.122516,3.0,3074.016,73930.0,Mayendit,2017-06-01,13,2.08,2.8134722034356826e-05,0.0006766392888000583,0.08648658568916544,0.00017584201271473015,0.004228995555000364,0.540541160557284
Mayendit,2017-10-01,29.91969,8.122516,4.0,3074.016,73930.0,Mayendit,2017-10-01,5,1.6,2.1642093872582173e-05,0.0005204917606154295,0.06652814283781956,6.763154335181928e-05,0.001626536751923217,0.20790044636818614
Mayendit,2018-02-01,29.91969,8.122516,3.0,3074.016,73061.0,Mayendit,2018-02-01,1,0.0,0.0,0.0,0.0,1.3687192893609449e-05,0.0003253073503846434,0.042074649950041745
Mayendit,2018-06-01,29.91969,8.122516,4.0,3074.016,73061.0,Mayendit,2018-06-01,1,0.0,0.0,0.0,0.0,1.3687192893609449e-05,0.0003253073503846434,0.042074649950041745
Mayendit,2018-10-01,29.91969,8.122516,4.0,3074.016,73061.0,Mayendit,2018-10-01,3,0.67,9.170419238718331e-06,0.0002179559247577111,0.02819001546652797,4.106157868082835e-05,0.0009759220511539302,0.12622394985012522
Mayendit,2019-02-01,29.91969,8.122516,3.0,3074.016,72191.0,Mayendit,2019-02-01,1,0.0,0.0,0.0,0.0,1.3852142233796456e-05,0.0003253073503846434,0.04258170686096605
Mayendit,2019-10-01,29.91969,8.122516,3.0,3074.016,72191.0,Mayendit,2019-10-01,2,0.5,6.926071116898228e-06,0.0001626536751923217,0.021290853430483026,2.7704284467592912e-05,0.0006506147007692868,0.0851634137219321
Mayendit,2020-02-01,29.91969,8.122516,3.0,3074.016,75483.42,Mayendit,2020-02-01,2,3.0,3.974382718748038e-05,0.0009759220511539302,0.12217316067554969,2.6495884791653585e-05,0.0006506147007692868,0.08144877378369979
Maiwut,2014-10-01,33.86245,8.740229,2.0,3775.476,105265.0,Maiwut,2014-10-01,3,1.0,9.499833752909323e-06,0.000264867264419109,0.035866394338099086,2.8499501258727972e-05,0.000794601793257327,0.10759918301429726
Maiwut,2017-06-01,33.86245,8.740229,2.0,3775.476,98756.0,Maiwut,2017-06-01,1,0.0,0.0,0.0,0.0,1.0125967029851351e-05,0.000264867264419109,0.03823034549799506
Maiwut,2017-10-01,33.86245,8.740229,3.0,3775.476,98756.0,Maiwut,2017-10-01,4,2.5,2.5314917574628378e-05,0.0006621681610477725,0.09557586374498765,4.0503868119405404e-05,0.001059469057676436,0.15292138199198024
Maiwut,2018-02-01,33.86245,8.740229,4.0,3775.476,94276.0,Maiwut,2018-02-01,32,3.47,3.680682252110824e-05,0.0009190894075343083,0.13896327506470366,0.0003394289108574823,0.008475752461411488,1.2815057066485638
Maiwut,2018-06-01,33.86245,8.740229,3.0,3775.476,94276.0,Maiwut,2018-06-01,2,7.0,7.425007425007424e-05,0.001854070850933763,0.28032937332937335,2.1214306928592643e-05,0.000529734528838218,0.08009410666553524
Maiwut,2018-10-01,33.86245,8.740229,3.0,3775.476,94276.0,Maiwut,2018-10-01,7,8.14,8.634222919937207e-05,0.0021560195323715474,0.32598301412872843,7.425007425007424e-05,0.001854070850933763,0.28032937332937335
Maiwut,2019-10-01,33.86245,8.740229,4.0,3775.476,89797.0,Maiwut,2019-10-01,2,1.5,1.6704344243126163e-05,0.0003973008966286635,0.06306685078566099,2.2272458990834882e-05,0.000529734528838218,0.08408913438088132
Maiwut,2020-02-01,33.86245,8.740229,4.0,3775.476,105156.6,Maiwut,2020-02-01,5,8.0,7.607701276001696e-05,0.002118938115352872,0.2872269358271378,4.75481329750106e-05,0.001324336322095545,0.17951683489196113
Ayod,2012-01-01,30.98072,8.291426,2.0,13496.32,175422.0,Ayod,2012-01-01,1,3.0,1.7101617813045116e-05,0.0002222828148710167,0.230808906522557,5.700539271015038e-06,7.409427162367223e-05,0.07693630217418568
Ayod,2012-04-01,30.98072,8.291426,2.0,13496.32,175422.0,Ayod,2012-04-01,1,0.0,0.0,0.0,0.0,5.700539271015038e-06,7.409427162367223e-05,0.07693630217418568
Ayod,2013-10-01,30.98072,8.291426,2.0,13496.32,179339.0,Ayod,2013-10-01,1,2.0,1.1152063968238922e-05,0.00014818854324734446,0.15051182397582233,5.576031984119461e-06,7.409427162367223e-05,0.07525591198791116
Ayod,2014-07-01,30.98072,8.291426,3.0,13496.32,183257.0,Ayod,2014-07-01,2,0.0,0.0,0.0,0.0,1.0913634949824562e-05,0.00014818854324734446,0.14729390964601627
Ayod,2014-10-01,30.98072,8.291426,3.0,13496.32,183257.0,Ayod,2014-10-01,3,0.0,0.0,0.0,0.0,1.6370452424736845e-05,0.0002222828148710167,0.2209408644690244
Ayod,2015-01-01,30.98072,8.291426,3.0,13496.32,187175.0,Ayod,2015-01-01,6,42.0,0.00022438894083077335,0.0031119594081942337,3.028424949913183,3.205556297582476e-05,0.0004445656297420334,0.4326321357018833
Ayod,2015-04-01,30.98072,8.291426,3.0,13496.32,187175.0,Ayod,2015-04-01,1,0.0,0.0,0.0,0.0,5.342593829304127e-06,7.409427162367223e-05,0.07210535595031388
Ayod,2015-07-01,30.98072,8.291426,4.0,13496.32,187175.0,Ayod,2015-07-01,5,30.8,0.00016455188994256713,0.0022821035660091048,2.2208449632696676,2.6712969146520635e-05,0.0003704713581183612,0.3605267797515694
Ayod,2015-10-01,30.98072,8.291426,3.0,13496.32,187175.0,Ayod,2015-10-01,2,0.5,2.6712969146520635e-06,3.7047135811836115e-05,0.03605267797515694,1.0685187658608254e-05,0.00014818854324734446,0.14421071190062776
Ayod,2016-02-01,30.98072,8.291426,3.0,13496.32,189206.0,Ayod,2016-02-01,6,19.5,0.00010306227075251314,0.0014448382966616086,1.390961386002558,3.1711467923850195e-05,0.0004445656297420334,0.42798811877001786
Ayod,2016-10-01,30.98072,8.291426,3.0,13496.32,189206.0,Ayod,2016-10-01,1,0.0,0.0,0.0,0.0,5.285244653975032e-06,7.409427162367223e-05,0.07133135312833631
Ayod,2017-10-01,30.98072,8.291426,4.0,13496.32,191237.0,Ayod,2017-10-01,2,30.5,0.0001594879651950198,0.002259875284522003,2.1525006144208496,1.0458227225902938e-05,0.00014818854324734446,0.14114758127349833
Ayod,2018-06-01,30.98072,8.291426,3.0,13496.32,193267.0,Ayod,2018-06-01,5,3.0,1.552256722565156e-05,0.0002222828148710167,0.20949753449890565,2.587094537608593e-05,0.0003704713581183612,0.3491625574981761
Ayod,2018-10-01,30.98072,8.291426,3.0,13496.32,193267.0,Ayod,2018-10-01,2,2.0,1.0348378150434373e-05,0.00014818854324734446,0.13966502299927044,1.0348378150434373e-05,0.00014818854324734446,0.13966502299927044
Ayod,2019-02-01,30.98072,8.291426,3.0,13496.32,195298.0,Ayod,2019-02-01,1,0.0,0.0,0.0,0.0,5.120380137021373e-06,7.409427162367223e-05,0.06910628885088428
Ayod,2019-10-01,30.98072,8.291426,3.0,13496.32,195298.0,Ayod,2019-10-01,1,0.0,0.0,0.0,0.0,5.120380137021373e-06,7.409427162367223e-05,0.06910628885088428
Ayod,2020-02-01,30.98072,8.291426,4.0,13496.32,180031.7,Ayod,2020-02-01,1,1.0,5.554577332769728e-06,7.409427162367223e-05,0.07496635314780674,5.554577332769728e-06,7.409427162367223e-05,0.07496635314780674
Tonj North,2012-07-01,28.91646,8.246329,2.0,11275.28,190355.0,Tonj North,2012-07-01,1,40.0,0.00021013369756507579,0.003547583740714199,2.369316277481548,5.2533424391268945e-06,8.868959351785498e-05,0.0592329069370387
Tonj North,2013-01-01,28.91646,8.246329,1.0,11275.28,190386.0,Tonj North,2013-01-01,1,0.0,0.0,0.0,0.0,5.252487052619415e-06,8.868959351785498e-05,0.05922326221465865
Tonj North,2013-07-01,28.91646,8.246329,3.0,11275.28,190386.0,Tonj North,2013-07-01,1,100.0,0.0005252487052619415,0.0088689593517855,5.922326221465865,5.252487052619415e-06,8.868959351785498e-05,0.05922326221465865
Tonj North,2014-07-01,28.91646,8.246329,2.0,11275.28,190418.0,Tonj North,2014-07-01,2,7.0,3.676123055593484e-05,0.0006208271546249849,0.414493167662721,1.0503208730267097e-05,0.00017737918703570997,0.118426619332206
Tonj North,2015-01-01,28.91646,8.246329,2.0,11275.28,190449.0,Tonj North,2015-01-01,3,4.33,2.2735745527674075e-05,0.0003840259399323121,0.256351896833273,1.575224863349243e-05,0.0002660687805535649,0.17761101397224455
Tonj North,2015-04-01,28.91646,8.246329,2.0,11275.28,190449.0,Tonj North,2015-04-01,1,1.0,5.250749544497477e-06,8.868959351785498e-05,0.05920367132408152,5.250749544497477e-06,8.868959351785498e-05,0.05920367132408152
Tonj North,2015-07-01,28.91646,8.246329,3.0,11275.28,190449.0,Tonj North,2015-07-01,1,5.0,2.6253747722487385e-05,0.0004434479675892749,0.2960183566204076,5.250749544497477e-06,8.868959351785498e-05,0.05920367132408152
Tonj North,2016-02-01,28.91646,8.246329,2.0,11275.28,165190.0,Tonj North,2016-02-01,1,20.0,0.00012107270415884738,0.0017737918703570996,1.3651286397481688,6.053635207942369e-06,8.868959351785498e-05,0.06825643198740844
Tonj North,2016-06-01,28.91646,8.246329,3.0,11275.28,165190.0,Tonj North,2016-06-01,1,37.0,0.00022398450269386767,0.0032815149601606343,2.5254879835341124,6.053635207942369e-06,8.868959351785498e-05,0.06825643198740844
Tonj North,2016-10-01,28.91646,8.246329,2.0,11275.28,165190.0,Tonj North,2016-10-01,3,3.0,1.816090562382711e-05,0.0002660687805535649,0.20476929596222532,1.816090562382711e-05,0.0002660687805535649,0.20476929596222532
Tonj North,2018-02-01,28.91646,8.246329,3.0,11275.28,114672.0,Tonj North,2018-02-01,2,2.0,1.7441049253523092e-05,0.00017737918703570997,0.19665271382726388,1.7441049253523092e-05,0.00017737918703570997,0.19665271382726388
Tonj North,2018-06-01,28.91646,8.246329,3.0,11275.28,114672.0,Tonj North,2018-06-01,2,0.0,0.0,0.0,0.0,1.7441049253523092e-05,0.00017737918703570997,0.19665271382726388
Tonj North,2018-10-01,28.91646,8.246329,2.0,11275.28,114672.0,Tonj North,2018-10-01,2,16.0,0.00013952839402818474,0.0014190334962856798,1.573221710618111,1.7441049253523092e-05,0.00017737918703570997,0.19665271382726388
Tonj North,2019-06-01,28.91646,8.246329,4.0,11275.28,89413.0,Tonj North,2019-06-01,5,23.4,0.0002617069106282084,0.0020753364883178064,2.9508186952680258,5.5920280048762487e-05,0.0004434479675892749,0.6305168152282107
Tonj North,2019-10-01,28.91646,8.246329,3.0,11275.28,89413.0,Tonj North,2019-10-01,3,5.0,5.5920280048762487e-05,0.0004434479675892749,0.6305168152282107,3.355216802925749e-05,0.0002660687805535649,0.37831008913692643
Tonj North,2020-02-01,28.91646,8.246329,3.0,11275.28,164175.5,Tonj North,2020-02-01,1,3.0,1.8273128450956448e-05,0.0002660687805535649,0.2060346397605002,6.091042816985482e-06,8.868959351785498e-05,0.06867821325350007
Aweil South,2012-07-01,27.73611,8.667977,2.0,1985.158,79771.0,Aweil South,2012-07-01,1,1.0,1.2535883967857994e-05,0.0005037382414900981,0.02488571034586504,1.2535883967857994e-05,0.0005037382414900981,0.02488571034586504
Aweil South,2012-10-01,27.73611,8.667977,2.0,1985.158,79771.0,Aweil South,2012-10-01,7,3.71,4.6508129520753154e-05,0.0018688688759282638,0.0923259853831593,8.775118777500596e-05,0.0035261676904306863,0.17419997242105528
Aweil South,2013-04-01,27.73611,8.667977,2.0,1985.158,78531.0,Aweil South,2013-04-01,3,0.0,0.0,0.0,0.0,3.8201474576918666e-05,0.0015112147244702942,0.07583596286816671
Aweil South,2013-07-01,27.73611,8.667977,2.0,1985.158,78531.0,Aweil South,2013-07-01,1,0.0,0.0,0.0,0.0,1.273382485897289e-05,0.0005037382414900981,0.025278654289388903
Aweil South,2014-04-01,27.73611,8.667977,2.0,1985.158,77291.0,Aweil South,2014-04-01,2,0.0,0.0,0.0,0.0,2.5876233972907584e-05,0.0010074764829801962,0.05136841288118927
Aweil South,2014-07-01,27.73611,8.667977,2.0,1985.158,77291.0,Aweil South,2014-07-01,2,0.0,0.0,0.0,0.0,2.5876233972907584e-05,0.0010074764829801962,0.05136841288118927
Aweil South,2014-10-01,27.73611,8.667977,1.0,1985.158,77291.0,Aweil South,2014-10-01,4,0.75,9.703587739840344e-06,0.00037780368111757354,0.019263154830445977,5.175246794581517e-05,0.0020149529659603924,0.10273682576237854
Aweil South,2015-01-01,27.73611,8.667977,2.0,1985.158,76051.0,Aweil South,2015-01-01,6,4.67,6.140616165467909e-05,0.002352457587758758,0.12190093305807943,7.889442610879542e-05,0.0030224294489405884,0.15661790114528407
